queryID, subjectID
contig22505,AT4G24220
contig22506,AT4G24220
contig22507,AT4G24220
contig22508,AT4G24220
contig2251,AT1G34150
contig22510,AT3G17440
contig22511,AT1G63270
contig22512,AT1G63270
contig22515,AT5G48830
contig22516,AT5G48830
contig22517,AT5G48830
contig22521,AT5G16010
contig22523,AT5G16010
contig2253,AT1G63970
contig22530,AT4G26680
contig22532,AT4G26680
contig22533,AT3G11960
contig22534,AT3G11960
contig22535,AT3G11960
contig22536,AT1G69960
contig22537,AT1G67300
contig22538,AT1G10430
contig22539,AT1G10430
contig2254,AT1G63970
contig22540,AT1G59830
contig22541,AT1G69960
contig22542,AT1G59830
contig22543,AT1G69960
contig22544,AT1G10430
contig22545,AT1G69960
contig22546,AT1G10430
contig22547,AT1G67300
contig22548,AT1G59830
contig22549,AT1G67300
contig2255,AT1G63970
contig22550,AT1G69960
contig22551,AT1G67300
contig22552,AT1G69960
contig22553,AT1G69960
contig22555,AT1G67300
contig22556,AT1G10430
contig22557,AT1G67300
contig22558,AT3G29020
contig2256,AT1G63970
contig22560,AT1G02500
contig22561,AT3G17390
contig22562,AT1G02500
contig22567,AT4G04900
contig22568,AT4G04900
contig22569,AT1G56340
contig2257,AT1G63970
contig22570,AT1G56390
contig22573,AT2G47630
contig22574,AT5G65980
contig22577,AT5G02870
contig22578,AT5G02870
contig22579,AT5G15050
contig2258,AT1G63970
contig22580,AT5G15050
contig22581,AT5G15050
contig22582,AT3G63460
contig22583,AT3G63460
contig22584,AT4G08930
contig22585,AT1G34780
contig22586,AT4G08930
contig22587,AT4G08930
contig22588,AT1G34780
contig22589,AT4G08930
contig2259,AT1G63970
contig22590,AT4G08930
contig22592,AT4G08930
contig22593,AT4G08930
contig22596,AT4G08930
contig22597,AT1G34780
contig22598,AT4G08930
contig22599,AT4G08930
contig226,AT5G58140
contig2260,AT1G63970
contig22600,AT4G08930
contig22604,AT5G25560
contig22606,AT5G25560
contig22607,AT5G25560
contig22609,AT3G50380
contig2261,AT1G63970
contig22610,AT3G12270
contig22611,AT3G12270
contig22612,AT1G25440
contig22613,AT1G25440
contig22615,AT1G25440
contig22616,AT1G25440
contig22617,AT1G25440
contig22619,AT1G25440
contig2262,AT1G63970
contig22620,AT1G25440
contig22621,AT1G64790
contig22622,AT1G64790
contig22623,AT1G64790
contig22624,AT3G56340
contig22625,AT3G56340
contig22626,AT3G56340
contig22627,AT3G56340
contig22628,AT3G56340
contig22629,AT3G56340
contig2263,AT1G63970
contig22630,AT4G36810
contig22631,AT4G36810
contig22632,AT4G36810
contig22633,AT4G36810
contig22634,AT4G36810
contig22635,AT4G36810
contig22636,AT4G36810
contig22637,AT4G36810
contig22638,AT4G36810
contig2264,AT1G63970
contig22640,AT4G36810
contig22641,AT4G36810
contig22642,AT4G36810
contig22643,AT4G36810
contig22644,AT4G36810
contig22645,AT4G36810
contig22646,AT4G36810
contig22648,AT4G36810
contig22649,AT4G36810
contig22650,AT4G36810
contig22656,AT2G38740
contig22657,AT2G38740
contig22658,AT2G38740
contig22659,AT2G38740
contig2266,AT5G09850
contig22660,AT3G45210
contig22663,AT5G20840
contig22664,AT3G43220
contig22665,AT3G43220
contig22666,AT3G43220
contig22668,AT5G20840
contig22669,AT5G20840
contig2267,AT1G62810
contig22670,AT5G20840
contig22671,AT3G43220
contig22672,AT5G19830
contig22673,AT5G19830
contig22674,AT5G19830
contig22676,AT5G19830
contig22678,AT5G19830
contig22679,AT5G19830
contig2268,AT1G62810
contig22680,AT5G19830
contig22681,AT5G19830
contig22682,AT5G19830
contig22683,AT2G41680
contig22684,AT2G41680
contig22685,AT2G41680
contig22686,AT2G41680
contig22687,AT2G41680
contig22688,AT2G41680
contig22689,AT2G41680
contig2269,AT1G62810
contig22690,ATCG00790
contig22691,AT2G18800
contig22695,AT3G04600
contig22696,AT3G04600
contig22699,AT5G58290
contig227,AT5G58140
contig22700,AT5G58290
contig22701,AT5G58290
contig22702,AT5G58290
contig22703,AT5G58290
contig22704,AT1G55325
contig22705,AT1G55325
contig22706,AT1G55325
contig22707,AT1G55325
contig22708,AT1G55325
contig22711,AT5G09920
contig22712,AT5G09920
contig22713,AT2G41900
contig22714,AT2G41900
contig22715,AT2G41900
contig22716,AT2G41900
contig2272,AT1G71696
contig22720,AT5G20610
contig22721,AT3G03060
contig22722,AT5G16930
contig22723,AT3G03060
contig22724,AT3G03060
contig22726,AT3G16520
contig22727,AT3G16520
contig22728,AT3G16520
contig22729,AT3G16520
contig2273,AT1G71696
contig22730,AT3G16520
contig22731,AT3G16520
contig22732,AT3G16520
contig22733,AT4G16340
contig22734,AT4G16340
contig22735,AT4G16340
contig22736,AT4G16340
contig22738,AT3G27690
contig22739,AT2G01680
contig2274,AT5G53440
contig22740,AT2G01680
contig22741,AT2G01680
contig22742,AT2G01680
contig22744,AT2G01680
contig22746,AT2G01680
contig22747,AT2G01680
contig22752,AT1G15520
contig22753,AT1G15520
contig22754,AT5G46330
contig22755,AT5G46330
contig22756,AT5G46330
contig22758,AT5G46330
contig22759,AT1G71010
contig22760,AT1G71010
contig22761,AT1G71010
contig22762,AT1G71010
contig22763,AT1G71010
contig22764,AT1G71010
contig22765,AT1G71010
contig22766,AT3G14270
contig22767,AT1G71010
contig22768,AT1G71010
contig22769,AT1G71010
contig22770,AT1G71010
contig22771,AT1G71010
contig22772,AT1G71010
contig22773,AT1G71010
contig22774,AT4G03390
contig22776,AT2G20850
contig22777,AT4G03390
contig22782,AT1G71220
contig22783,AT1G71220
contig22786,AT4G19160
contig22787,AT4G19160
contig22788,AT4G19160
contig22789,AT2G36160
contig22790,AT3G52580
contig22791,AT2G36160
contig22792,AT3G11510
contig22793,AT2G36160
contig22794,AT2G36160
contig22795,AT2G36160
contig22796,AT2G36160
contig22797,AT2G36160
contig22798,AT2G36160
contig22799,AT2G36160
contig228,AT5G58140
contig22800,AT3G10850
contig22801,AT3G10850
contig22802,AT3G10850
contig22803,AT3G10850
contig22804,AT3G10850
contig22805,AT3G10850
contig22806,AT5G19150
contig22807,AT5G19150
contig2281,AT1G21750
contig22810,AT1G30860
contig22812,AT1G66140
contig22813,AT1G66140
contig22815,AT1G66140
contig22817,AT4G29160
contig22818,AT4G29160
contig22819,AT4G29160
contig2282,AT1G21750
contig22825,AT3G19330
contig22826,AT3G19330
contig22827,AT3G19330
contig22828,AT3G19330
contig2283,AT1G21750
contig22831,AT3G19330
contig22833,AT3G19330
contig22834,AT4G38360
contig22835,AT4G38360
contig22836,AT4G38360
contig22837,AT4G38360
contig22838,AT4G38360
contig22839,AT2G33220
contig22840,AT1G04630
contig22841,AT1G04630
contig22842,AT1G04630
contig22843,AT2G33220
contig22844,AT2G33220
contig22845,AT1G04630
contig22846,AT1G04630
contig22848,AT2G25490
contig2285,AT1G21750
contig22853,AT5G16760
contig22858,AT5G16760
contig22859,AT5G16760
contig22860,AT1G64530
contig22861,AT1G64530
contig22862,AT4G24020
contig22863,AT1G64530
contig22864,AT4G31200
contig22866,AT1G74450
contig22867,AT1G18740
contig22871,AT4G32390
contig22872,AT4G32390
contig22873,AT2G25520
contig22874,AT5G25400
contig22875,AT4G32390
contig22877,AT5G25400
contig22878,AT2G25520
contig2288,AT1G55690
contig22884,AT5G08430
contig22885,AT5G08430
contig22886,AT2G35040
contig22887,AT2G35040
contig22888,AT2G35040
contig22889,AT2G35040
contig2289,AT4G14320
contig22890,AT2G35040
contig22891,AT2G35040
contig22892,AT2G35040
contig22894,AT2G17570
contig22897,AT2G04842
contig22899,AT2G04842
contig229,AT5G58140
contig2290,AT4G14320
contig22900,AT2G41960
contig22901,AT3G58050
contig22903,AT3G58050
contig22904,AT1G07710
contig22905,AT1G07710
contig22906,AT4G01210
contig22908,AT4G01210
contig22909,AT2G05990
contig2291,AT3G10630
contig22910,AT2G05990
contig22911,AT4G39350
contig22912,AT5G09870
contig22913,AT5G09870
contig22914,AT5G09870
contig22915,AT4G39350
contig22916,AT5G64740
contig22917,AT4G39350
contig22918,AT5G09870
contig22919,AT4G39350
contig2292,AT3G10630
contig22920,AT4G39350
contig22921,AT4G39350
contig22922,AT3G14080
contig22923,AT3G14080
contig22924,AT5G13530
contig22925,AT5G13530
contig22929,AT2G26300
contig2293,AT5G09760
contig22930,AT2G35450
contig22931,AT2G35450
contig22932,AT2G35450
contig22933,AT2G35450
contig22934,AT2G35450
contig22935,AT2G35450
contig22936,AT4G29040
contig22939,AT2G33450
contig2294,AT5G09760
contig22940,AT2G33450
contig22941,AT2G33450
contig22942,AT5G03430
contig22943,AT5G03430
contig22944,AT5G03430
contig22945,AT5G03430
contig22946,AT5G03430
contig22947,AT5G03430
contig2295,AT5G23850
contig22952,AT3G20660
contig22953,AT3G20660
contig22958,AT1G05120
contig22959,AT1G05120
contig2296,AT3G61270
contig22960,AT1G72180
contig22962,AT1G72180
contig22963,AT1G72180
contig22964,AT1G72180
contig22965,AT2G01460
contig22966,AT2G01460
contig22967,AT2G01460
contig22968,AT1G07350
contig22969,AT1G07350
contig2297,AT2G03430
contig22970,AT1G07350
contig22971,AT1G07350
contig22973,AT1G07350
contig22975,AT1G07350
contig22976,AT1G07350
contig22977,AT3G62980
contig2298,AT2G03430
contig22980,AT5G20935
contig22981,AT5G20935
contig22982,AT4G36040
contig22983,AT4G36040
contig22984,AT5G04430
contig22985,AT5G04430
contig22988,AT3G57660
contig22989,AT5G48385
contig2299,AT2G03430
contig22991,AT5G48385
contig22994,AT5G48385
contig22998,AT1G21630
contig230,AT5G58140
contig23000,AT2G05160
contig23001,AT2G05160
contig23002,AT2G05160
contig23003,AT3G52980
contig23004,AT2G05160
contig23005,AT3G51950
contig23007,AT3G52980
contig23008,AT2G25930
contig23009,AT2G25930
contig23011,AT2G25930
contig23012,AT2G25930
contig23013,AT4G18700
contig23014,AT4G18700
contig23015,AT4G18700
contig23016,AT4G13360
contig23017,AT4G13360
contig23018,AT5G06140
contig23019,AT5G06140
contig23020,AT5G06140
contig23021,AT5G06140
contig23022,AT4G13360
contig23023,AT4G13360
contig23024,AT4G24270
contig23026,AT4G24270
contig23027,AT4G24270
contig23028,AT4G24270
contig2303,AT2G39670
contig23031,AT5G48030
contig23032,AT2G38290
contig23033,AT2G38290
contig23034,AT2G38290
contig23035,AT2G38290
contig23036,AT2G38290
contig2304,AT2G39670
contig23041,AT4G01610
contig23042,AT1G02305
contig23043,AT4G01610
contig23044,AT1G02305
contig23045,AT4G01610
contig23046,AT1G02305
contig23047,AT1G02305
contig23048,AT3G20630
contig23049,AT3G20630
contig2305,AT2G39670
contig23050,AT1G14270
contig23051,AT1G14270
contig23052,AT1G14270
contig23053,AT1G14270
contig23055,AT1G14270
contig23056,AT3G59760
contig23057,AT4G14880
contig23058,AT3G59760
contig23059,AT3G59760
contig2306,AT2G31400
contig23060,AT4G14880
contig23061,AT4G14880
contig23062,AT3G59760
contig23063,AT3G59760
contig23064,AT4G14880
contig23065,AT4G14880
contig23069,AT3G21865
contig2307,AT2G31400
contig23070,AT3G21865
contig23071,AT3G21865
contig23074,AT3G21865
contig23076,AT3G21865
contig23077,AT1G67740
contig23078,AT1G67740
contig2308,AT1G20920
contig2309,AT3G54190
contig23090,AT1G65320
contig23091,AT1G65320
contig23092,AT1G65320
contig23093,AT1G65320
contig23094,AT3G15680
contig23095,AT3G15680
contig23096,AT5G23110
contig23097,AT5G23110
contig231,AT5G58140
contig2310,AT3G54190
contig23100,AT3G18350
contig23101,AT1G48840
contig23102,AT4G21150
contig23104,AT3G61130
contig23107,AT1G60430
contig23108,AT1G60430
contig23109,AT1G60430
contig2311,AT3G54190
contig2312,AT3G54190
contig23122,AT1G36980
contig23123,AT1G36980
contig23124,AT1G36980
contig23125,AT1G36980
contig23126,AT1G36980
contig23127,AT1G08410
contig23128,AT2G27200
contig23129,AT1G08410
contig2313,AT3G54190
contig23130,AT1G08410
contig23131,AT1G08410
contig23132,AT1G08410
contig23133,AT1G08410
contig23134,AT2G27200
contig23135,AT3G30180
contig23136,AT3G30180
contig23137,AT5G38970
contig23138,AT3G30180
contig23139,AT3G30180
contig2314,AT1G12250
contig23140,AT3G30180
contig23141,AT3G30180
contig23142,AT1G30360
contig23143,AT1G30360
contig23144,AT2G30410
contig23145,AT2G30410
contig23146,AT3G28720
contig23147,AT3G28720
contig23148,AT3G28720
contig2315,AT1G12250
contig23154,AT2G05755
contig23155,AT2G05755
contig23156,AT2G05755
contig23159,AT2G45060
contig2316,AT1G12250
contig23161,AT1G03630
contig23162,AT4G27440
contig23163,AT2G47350
contig23164,AT1G56460
contig23165,AT1G56460
contig23166,AT2G47350
contig23167,AT1G56460
contig23168,AT1G56460
contig23169,AT1G56460
contig2317,AT1G12250
contig23170,AT1G56460
contig23171,AT1G56460
contig23172,AT1G56460
contig23173,AT1G56460
contig23174,AT1G56460
contig23175,AT1G56460
contig23176,AT2G47350
contig23177,AT1G56460
contig23178,AT1G56460
contig23179,AT2G47350
contig2318,AT1G12250
contig23183,AT2G38560
contig23184,AT2G38560
contig23185,AT2G38560
contig2319,AT1G12250
contig23196,AT4G30190
contig23197,AT2G24520
contig23198,AT2G24520
contig23199,AT2G18960
contig232,AT5G58140
contig2320,AT1G12250
contig23200,AT4G30190
contig23201,AT2G18960
contig23202,AT4G30190
contig23203,AT2G18960
contig23204,AT4G30190
contig23205,AT2G18960
contig23206,AT4G30190
contig23207,AT4G30190
contig23208,AT2G18960
contig23209,AT2G18960
contig2321,AT2G32240
contig23210,AT5G62670
contig23211,AT2G18960
contig23212,AT2G18960
contig23213,AT2G18960
contig23214,AT4G30190
contig23217,AT3G30390
contig23218,AT3G30390
contig23219,AT1G19220
contig23221,AT1G19220
contig23222,AT1G19220
contig23223,AT5G03070
contig23224,AT5G03070
contig23225,AT5G03070
contig23226,AT5G03070
contig23228,AT1G73730
contig23229,AT1G73730
contig23230,AT1G73730
contig23231,AT1G73730
contig23232,AT1G73730
contig23233,AT1G73730
contig23235,AT1G73730
contig23236,AT1G73730
contig23237,AT4G17670
contig23238,AT4G17670
contig23239,AT4G16720
contig2324,AT5G54180
contig23243,AT3G52820
contig23247,AT1G08730
contig23249,AT3G55940
contig23250,AT3G08510
contig23251,AT3G55940
contig23252,AT3G55940
contig23253,AT2G06025
contig23254,AT2G06025
contig23255,AT2G06025
contig23256,AT2G06025
contig23258,AT2G06025
contig2326,AT5G54180
contig23260,AT2G06025
contig23265,AT1G20225
contig23267,AT1G14205
contig23268,AT1G14205
contig23269,AT1G14205
contig2327,AT3G05350
contig23270,AT1G14205
contig23271,AT1G07900
contig23277,AT4G23570
contig23278,AT4G23570
contig23279,AT4G23570
contig2328,AT3G05350
contig23280,AT4G23570
contig23281,AT4G11260
contig23282,AT4G11260
contig23283,AT4G23570
contig23284,AT4G23570
contig23286,AT4G23570
contig23287,AT4G23570
contig23288,AT4G23570
contig23289,AT4G23570
contig2329,AT3G05350
contig23290,AT4G23570
contig23291,AT4G23570
contig23292,AT4G23570
contig23293,AT4G11260
contig23294,AT4G23570
contig23295,AT4G23570
contig23296,AT1G49980
contig23297,AT1G49980
contig23299,AT4G38120
contig233,AT5G58140
contig2330,AT3G05350
contig23300,AT3G44890
contig23301,AT3G44890
contig23302,AT3G44890
contig23303,AT3G44890
contig23304,AT3G44890
contig23305,AT3G44890
contig23306,AT3G44890
contig23307,AT3G44890
contig23308,AT3G44890
contig23309,AT3G18890
contig2331,AT3G05350
contig23310,AT3G18890
contig23311,AT3G18890
contig23312,AT3G18890
contig23313,AT3G18890
contig23314,AT3G18890
contig23315,AT3G18890
contig23316,AT3G18890
contig23317,AT1G55690
contig23318,AT1G55690
contig2332,AT1G35180
contig23321,AT3G55270
contig23322,AT3G55270
contig23324,AT3G55270
contig23326,AT1G64280
contig23327,AT3G57520
contig23328,AT3G57520
contig23329,AT3G57520
contig2333,AT1G35180
contig23330,AT3G57520
contig23331,AT3G57520
contig23332,AT3G57520
contig23333,AT3G57520
contig23334,AT3G57520
contig23335,AT3G57520
contig23336,AT3G57520
contig23337,AT3G57520
contig23338,AT3G57520
contig23339,AT5G39210
contig2334,AT2G13540
contig23340,AT5G39210
contig23341,AT5G39210
contig23342,AT1G24706
contig23343,AT1G24706
contig23344,AT1G24706
contig23347,ATCG01280
contig23348,ATCG01280
contig2335,AT2G13540
contig23350,AT1G12070
contig23351,AT1G12070
contig23352,AT1G12070
contig23354,AT1G12070
contig23355,AT4G39680
contig23356,AT4G39680
contig23357,AT4G39680
contig23358,AT4G39680
contig23359,AT4G39680
contig23361,AT4G39680
contig23362,AT4G39680
contig23363,AT4G39680
contig23364,AT4G39680
contig23365,AT4G39680
contig23366,AT4G39680
contig23369,AT4G39680
contig23370,AT4G39680
contig23371,AT4G39680
contig23372,AT4G39680
contig23373,AT4G39680
contig23374,AT4G39680
contig23377,AT2G35330
contig23378,AT2G35330
contig23379,AT2G35330
contig23380,AT2G35330
contig23381,AT2G35330
contig23382,AT2G35330
contig23383,AT2G35330
contig23384,AT2G35330
contig23385,AT2G35330
contig23386,AT2G35330
contig23387,AT2G35330
contig23388,AT2G35330
contig23389,AT2G35330
contig2339,AT1G51110
contig23390,AT2G35330
contig23391,AT2G35330
contig23392,AT2G35330
contig23397,AT3G46100
contig23398,AT3G46100
contig234,AT5G58140
contig2340,AT1G51110
contig23403,AT3G54670
contig23404,AT3G54670
contig23408,AT1G67570
contig2341,AT5G06750
contig23415,AT5G62700
contig23416,AT5G62700
contig23417,AT2G19640
contig23418,AT2G19640
contig23421,AT2G36530
contig23422,AT2G36530
contig23423,AT2G36530
contig23424,AT2G36530
contig23425,AT2G36530
contig23426,AT2G36530
contig23427,AT2G36530
contig23428,AT2G36530
contig23429,AT2G36530
contig23430,AT2G36530
contig23431,AT5G12130
contig23432,AT5G12130
contig23433,AT1G20670
contig23434,AT1G20670
contig23437,AT5G66500
contig23439,AT5G66500
contig23440,AT5G66500
contig23441,AT5G66500
contig23442,AT5G66500
contig23443,AT5G66500
contig23444,AT5G61170
contig23445,AT5G15520
contig23446,AT5G05760
contig23447,AT5G05760
contig23449,AT5G05760
contig23450,AT2G37270
contig23451,AT3G11940
contig23457,AT1G12480
contig23458,AT1G12480
contig23459,AT4G22860
contig23460,AT1G12480
contig23461,AT1G12480
contig23462,AT1G12480
contig23463,AT1G12480
contig23464,AT1G12480
contig23465,AT1G12480
contig23466,AT1G12480
contig23467,AT1G12480
contig23468,AT1G12480
contig23469,AT1G12480
contig23472,AT1G01930
contig23473,AT1G01930
contig23474,AT1G01930
contig23475,AT1G01930
contig23476,AT1G01930
contig23477,AT1G01930
contig23490,AT2G41540
contig23491,AT3G07690
contig23492,AT2G41540
contig23493,AT2G41540
contig23494,AT2G41540
contig23495,AT2G41540
contig23496,AT2G41540
contig23497,AT2G41540
contig23498,AT2G41540
contig23499,AT3G52590
contig235,AT5G58140
contig2350,AT5G11260
contig23500,AT3G52590
contig23501,AT2G28150
contig23502,AT2G28150
contig23507,AT4G13150
contig23508,AT4G13150
contig23509,AT4G13150
contig2351,AT5G11260
contig23510,AT4G13150
contig23511,AT4G13150
contig23512,AT4G13150
contig23513,AT4G13150
contig23515,AT4G13150
contig23516,AT4G13150
contig23517,AT4G13150
contig23518,AT4G13150
contig23519,AT4G13150
contig23528,AT4G24210
contig23529,AT4G24210
contig2353,AT5G11260
contig23530,AT4G24210
contig23531,AT4G24210
contig23532,AT4G24210
contig23533,AT5G63450
contig23535,AT1G28120
contig23536,AT1G28120
contig23537,AT1G28120
contig23539,AT1G28120
contig2354,AT5G11260
contig23540,AT1G28120
contig23541,AT1G28120
contig23543,AT1G28120
contig23544,AT1G28120
contig23545,AT1G28120
contig23546,AT1G08550
contig23547,AT1G08550
contig2355,AT5G11260
contig23553,AT2G31170
contig23556,AT2G31170
contig23557,AT5G35180
contig23558,AT5G35180
contig2356,AT5G64813
contig23560,AT5G35180
contig23562,AT5G35180
contig23563,AT5G35180
contig23564,AT5G35180
contig23565,AT5G35180
contig23566,AT3G63460
contig23567,AT3G63460
contig23568,AT3G63460
contig2357,AT5G64813
contig23571,AT1G02270
contig23572,AT2G25090
contig23573,AT5G64370
contig23574,AT5G25110
contig23575,AT5G64370
contig23576,AT2G25090
contig23577,AT5G64370
contig23578,AT5G25110
contig23579,AT5G64370
contig2358,AT1G79230
contig23580,AT5G64370
contig23581,AT5G64370
contig23583,AT5G64370
contig23584,AT1G03380
contig23585,AT1G03380
contig2359,AT1G79230
contig23591,AT5G54160
contig23593,AT5G54160
contig23594,AT5G45670
contig23595,AT1G29660
contig23596,AT5G45670
contig23597,AT1G29660
contig236,AT5G58140
contig2360,AT1G16460
contig23600,AT5G45670
contig23601,AT5G45670
contig23602,AT5G45670
contig23604,AT5G45670
contig23605,AT5G45670
contig23606,AT5G45670
contig23607,AT1G29660
contig23608,AT1G29660
contig23609,AT5G45670
contig2361,AT1G79230
contig23610,AT1G29660
contig23611,AT1G29660
contig23612,AT5G45670
contig23613,AT5G45670
contig23614,AT5G45670
contig23615,AT5G45670
contig23617,AT1G29660
contig23618,AT5G45670
contig23619,AT5G45670
contig23621,AT4G02530
contig23622,AT4G02530
contig23623,AT4G02530
contig23624,AT4G02530
contig23625,AT4G02530
